9143 28391
485 5468 -192
6974 3700 -515
7481 7496 442
8312 472 -204
8955 5005 -181
4635 5437 97
6753 4488 853
3264 8344 -553
3230 1374 -572
5305 3617 -349
7622 5198 -275
3382 4408 797
747 4383 -289
2005 7986 -167
1842 8039 -931
9054 5152 -904
6187 8703 -960
2228 2850 623
4063 6456 -307
8146 561 -74
8264 1739 263
351 8693 907
6052 1844 -195
5029 7269 -671
5634 4816 -838
2739 499 562
1137 5828 -521
8009 4513 774
8922 7233 -46
2263 6935 672
7762 4968 -219
4112 8573 -718
4253 3996 95
1284 6115 525
6113 367 -239
1809 1390 739
7282 7387 929
6926 5314 748
5108 7631 -224
5527 5146 -848
9047 6880 945
7023 4379 62
5658 2048 -716
2903 2129 -970
5045 5955 689
398 382 -549
2448 399 -876
1582 7342 -997
4636 5910 -651
7773 7832 149
7562 184 -955
2185 1949 -887
1164 1145 889
7540 2287 -902
263 6537 -378
9083 5659 -512
8204 8183 -203
4800 7717 638
7147 4334 856
4644 1815 -258
3960 5980 765
5567 4309 189
6523 252 344
8102 1648 -255
8257 4370 -541
6868 5548 -555
3919 4996 581
8738 6222 -162
1383 3866 502
7171 316 270
6433 2261 141
1805 8572 -360
5623 524 -520
2258 4133 -354
5972 7250 243
938 1384 832
6620 1038 501
9039 243 -27
5500 6379 97
595 453 -356
3683 2631 380
444 3194 634
6325 2665 624
7282 5085 -248
2547 2963 644
8593 1891 -716
3793 5013 764
6936 3660 404
3481 4280 -873
8281 2638 579
4606 5519 -621
7419 1762 -802
8771 4890 179
4221 7049 -94
1406 6965 750
5826 370 -197
5099 7450 76
2088 5838 -191
7382 4822 296
9032 7291 -457
4331 1033 -101
2971 8935 0
1413 3625 -856
2387 1234 -188
2755 3845 -413
8017 6543 -671
5747 5619 -936
1871 7800 188
8776 8404 820
6064 1001 446
33 8243 -661
3421 5871 382
629 2578 763
1771 7699 335
5371 7706 139
3992 7165 454
6093 3076 -565
1520 453 -484
5644 7717 598
2092 1204 -268
2670 4901 265
656 8534 135
830 1994 290
1495 3286 992
7696 3075 749
1529 7051 -926
549 1548 -71
7397 7329 865
4937 9104 69
5918 3420 473
1133 9099 457
7937 5122 -955
1263 1484 172
4956 6247 88
7553 8159 -394
6827 8623 511
7763 1275 -129
8435 6479 -954
6791 3766 691
7770 7552 -350
6558 6712 -755
7214 1993 326
2562 5669 -581
1607 6690 -486
8124 1562 924
2190 4098 -97
4461 7062 63
5802 3116 88
1766 4000 607
8353 8553 -459
7372 6971 -566
8433 565 494
5144 2444 -988
3029 1404 412
7278 3389 -395
4451 7522 382
7254 7673 -952
8640 7355 973
8857 1198 27
5347 1695 -605
2001 6037 72
2550 6549 -179
8841 1016 684
2856 5365 185
2363 6361 -281
8305 4641 -465
6461 6362 49
6086 4895 -684
3912 1465 -988
7774 8227 966
550 8197 -166
5794 5256 -290
6256 4786 224
7226 7832 435
8715 1946 -578
3036 5329 -362
3890 7380 -775
2464 9134 527
6073 2510 781
446 2723 -504
2439 2463 -346
2054 8522 231
7553 6965 -762
8159 3035 630
5480 7367 -508
3752 198 77
3256 201 -121
8123 3801 -165
9009 238 621
5186 7904 -813
6801 1219 308
3162 9075 -306
5637 3290 -412
4856 7158 -733
3189 3677 -743
40 3916 317
5426 5758 -378
5036 15 301
5013 9004 -708
1245 2638 891
7676 6524 -616
7171 3598 653
8675 4815 -795
8902 7526 -908
5562 3671 -489
5086 1934 558
313 2981 -499
6395 1814 499
8679 7233 -663
7513 5149 -492
1965 9006 -372
8711 2483 779
3193 560 -650
266 1645 897
1671 278 623
6799 8495 905
2277 1197 -403
4956 6942 179
943 4871 276
402 5646 624
4797 2823 771
5155 328 381
7061 7421 531
71 3803 -892
7701 2530 -117
4591 6773 795
2190 3411 137
1735 3203 -710
6622 7056 955
955 4418 955
6828 2752 -901
2359 303 -419
515 5418 -336
3612 3509 343
4955 277 211
2201 188 -507
7763 4696 -751
8591 6153 10
1384 5575 -773
7036 8348 85
5275 2078 160
3399 2600 601
8711 6851 831
5589 4066 -422
1651 4135 329
7477 8097 -585
1214 7826 937
108 7093 -858
4820 6972 120
7336 761 522
7694 4331 313
8475 7745 -81
3783 6554 -753
3941 2697 810
7354 6970 -171
6181 1626 -246
1935 1375 136
4004 6126 -346
3167 8626 553
705 8079 -738
6571 6638 -811
6603 5825 -250
3448 646 -909
6161 2369 -163
2179 7970 133
1588 3491 -959
5413 8361 -472
6449 3960 298
7534 1784 637
6166 2141 927
6920 7270 866
2416 2074 985
8728 292 595
315 8124 43
2061 8347 -651
6324 1226 -742
7422 4089 20
7130 787 -949
5705 6555 -763
3761 660 399
2100 3113 234
1014 2825 352
4956 7102 257
3597 3063 153
7775 2505 -545
324 9019 162
7740 3943 -971
4780 8242 53
6915 6761 -911
1491 5002 -585
7301 7229 605
5850 8302 118
2327 1258 601
5781 7363 -8
6835 4507 124
1649 8008 52
5052 186 -718
7517 6224 946
7801 6360 857
1669 1064 804
7176 9044 906
2023 5864 35
2515 2560 453
813 5847 -19
7328 3890 -289
6430 3983 328
3531 4392 -221
29 5313 809
5828 7906 -958
1866 6971 201
9111 8795 -332
7481 8295 699
5440 7215 -421
4456 4856 983
3872 5652 630
2481 8501 218
3388 2405 -684
1566 2633 208
4655 7235 -259
5121 470 407
4808 3156 66
5075 277 215
6440 7657 -913
357 2936 -334
4524 4132 -114
4767 8164 -24
7747 4649 408
5148 4316 466
2617 3447 145
2681 7100 -206
5516 557 897
8644 4409 869
3962 8847 -697
4100 4072 690
4753 4665 -612
648 2391 173
8362 8464 -409
3484 325 -937
1822 3029 -125
7576 7884 601
7538 7693 371
2786 8238 -230
7072 5065 -163
8384 5472 729
5181 5745 -190
4690 8524 967
8638 886 -406
933 6190 -168
4296 5384 203
841 8112 -127
7129 775 124
6827 1260 546
1055 2247 -44
364 1452 51
982 1201 -912
3314 8507 -144
997 246 -350
7937 25 801
8306 3966 -882
6896 821 -972
3575 1859 868
7759 8246 687
3031 1474 620
7288 431 465
7538 3576 936
8460 9003 24
1496 593 -987
3531 7584 -460
8590 8313 -101
750 1647 -995
2809 8395 305
2210 3770 481
8512 4064 738
7827 9105 -941
2426 5708 264
3532 562 85
1801 1591 -642
1352 7244 510
8974 6223 -960
4473 7305 -473
3626 4361 65
1265 6022 241
8734 4337 -312
1813 7873 -356
4736 7317 -382
5848 2616 407
4494 8613 138
3311 4913 557
7030 3906 -995
8085 7509 -647
8915 3752 122
5554 7880 -651
7686 1911 400
5555 622 861
8392 5951 -604
1658 810 676
8910 1916 -138
570 7619 -67
922 5311 703
5173 3681 -134
3282 6284 -847
3199 4595 441
5574 7079 -806
1314 9103 500
1419 3980 -435
5818 1877 -62
1755 2066 -771
7333 2694 294
5066 3528 -246
8568 8780 83
5407 9045 -103
5171 7708 -536
2131 8179 -772
7793 9118 838
4204 3471 365
9096 3109 304
8823 3585 -199
2996 8269 -440
7567 2542 -416
1606 7467 804
8677 288 -803
8077 6893 -56
868 3684 -8
5492 5461 226
728 2720 -463
7353 2617 444
333 549 -630
6586 7326 99
5912 622 -840
1931 8248 -532
6241 2597 805
3609 6232 365
177 7083 137
1099 7203 -467
8409 253 -531
2339 2672 862
5726 3999 601
7472 6661 -144
1003 6786 -334
6369 3512 -785
7783 1910 -130
7850 5200 254
4582 337 -918
4483 2570 -267
1139 3395 -590
655 5383 -446
8879 5708 629
3583 2032 922
371 1999 5
1293 5503 -943
8211 2231 -41
7327 9130 203
2171 4351 -231
4438 5895 975
5763 4951 -550
1117 5865 791
6846 6865 76
2069 7183 859
60 7885 -470
3801 3635 297
5682 5230 519
364 8425 545
8979 3772 -986
5507 884 891
4105 6906 972
2101 1292 -342
3102 2931 366
1730 4062 69
5226 7206 366
6617 1429 897
5404 6078 -253
2444 7559 13
4497 3494 672
8181 741 256
5058 3122 784
2236 5593 -330
2934 7561 -456
6723 4397 -737
8546 7790 173
815 671 -214
2922 2954 -688
1443 3406 889
2713 8871 -665
6369 5314 115
3837 5054 -281
4835 7620 -151
4879 7731 983
1040 1288 534
150 5230 288
5103 1419 -896
2890 2554 -17
996 7604 100
4811 6407 -529
5885 1010 380
488 3713 534
1051 9073 501
9090 2698 -77
8128 780 783
2695 3582 947
6095 3335 197
6669 8154 138
9071 1494 -105
7968 534 -815
473 4292 -245
6836 944 -909
6721 3498 -127
2628 5235 -353
795 1301 -964
5571 4283 978
14 6902 147
8428 3803 -79
3844 6413 260
3073 7363 264
8061 1333 -339
365 4276 744
6049 2118 -382
459 348 754
6914 7725 -167
2269 198 -966
6877 7794 -433
9 3384 82
8471 1901 -827
7706 2103 -8
2842 7127 -380
2298 2545 995
9060 1709 -104
6754 7197 732
7936 9095 -177
4834 1645 -659
8696 4683 296
8959 8455 801
6378 148 -769
5949 5250 -199
5237 4041 737
4907 2310 879
8686 3306 -945
6931 6626 -21
7459 4707 639
5969 7645 352
822 8566 -531
8751 1892 -936
1014 5255 -612
7066 157 -532
6232 1432 26
3230 1277 239
4661 4470 562
9010 3106 750
1055 5502 974
4672 4231 -523
7097 8677 855
2233 5331 815
7406 7587 -804
5197 1185 933
4395 8077 398
361 6597 -280
7340 7678 -619
4175 6067 926
6871 4577 204
3084 3635 273
8971 4016 -379
3960 3017 -602
3646 77 -702
1540 8686 -127
5066 177 53
1919 990 -612
483 3690 -649
6812 1404 -533
4268 4180 878
7880 4190 198
714 3708 509
7300 574 196
6748 4515 -43
89 5972 -804
6064 2907 -425
5364 248 -266
587 6166 -580
7415 6389 421
3479 3075 81
7419 6902 369
597 3884 -788
3143 4115 -464
2617 8162 -492
1729 6576 602
8904 5186 -737
4053 5432 -293
9093 9050 242
1214 4224 -324
8713 4875 1000
4075 7864 534
1426 3961 445
8226 5555 64
819 5162 -578
2948 8308 288
3644 5481 -110
1505 3220 606
6523 4566 -146
3069 8836 777
4356 8330 -689
7866 8805 898
5783 7811 995
8944 8014 -757
6571 7682 -492
7536 5828 836
3674 3671 889
1975 7283 -950
721 2470 825
2807 6483 791
7958 8540 915
683 2848 -635
7153 4335 35
1554 5266 972
3033 4215 191
6260 7458 -500
2089 7744 -878
8173 1052 -882
5049 360 -554
7607 9095 293
7315 676 519
6222 2101 853
7152 7594 529
6415 7503 -66
1719 7029 -486
8386 1633 -625
7730 1906 -746
3476 3685 -30
1940 2847 -956
6448 9118 -31
5641 261 644
3902 1496 321
5613 1926 -665
1298 7354 -83
4613 1210 624
7853 5254 -32
639 3957 -80
1819 8235 906
6630 5750 -948
8264 8902 995
6519 2473 -876
6567 354 -350
863 3189 615
9030 8459 932
3575 8342 -445
4963 5242 557
8756 2903 904
1997 7909 -617
1458 341 -469
9115 566 710
7679 4828 -516
2663 8866 476
4114 2962 702
3002 7112 -137
4590 3776 944
5446 6698 -688
5973 1178 810
5549 4763 -757
1501 4786 -228
6171 7513 -818
2364 6152 -223
5941 218 -59
7166 1571 942
4087 1356 117
760 5610 586
5487 7998 684
6894 5962 938
5740 7636 -516
5322 5489 666
6606 3238 194
3206 2409 -399
4280 6196 -190
6516 732 122
1908 3938 -20
3120 8982 -979
811 6065 976
1948 2546 953
5831 752 -972
2838 2986 -487
2550 7751 366
579 4994 -638
668 8299 522
4801 7845 69
1511 20 390
5582 2611 981
2542 7112 -619
6077 2970 -835
3180 616 -171
5814 1507 -515
3868 2028 -617
676 556 506
1885 7864 -987
1578 5622 -173
6451 3614 854
1606 4036 -145
3165 7966 -921
4237 5261 -844
5132 6920 939
8329 8092 -568
3840 1329 -987
6120 8453 192
8488 5551 -523
6377 6317 429
1791 7105 -663
3282 8249 -553
3885 8127 553
4740 3719 -865
8833 4630 189
4079 2493 -902
357 2781 -941
2196 1104 549
2749 2376 395
4059 6840 -468
8128 6547 565
4250 9075 116
3429 8263 986
168 8498 -51
7176 8592 -452
3493 1377 -675
5025 5464 833
3072 3365 391
3250 395 -938
2542 2247 519
9014 7635 770
5069 3547 -46
461 6034 -166
7200 8534 -464
3066 5255 -233
5773 6843 63
8590 8196 696
2165 646 459
5072 2668 884
3378 5509 403
3448 4940 28
596 7383 170
2571 510 172
7776 1734 -419
4116 8831 420
5072 8500 39
573 5711 997
433 4717 676
7513 7370 341
7617 6259 132
6170 6724 124
573 2572 261
2301 4471 -844
9000 6792 717
6896 3585 -558
6592 5431 -18
1053 8608 617
3333 438 21
8789 8955 856
250 3321 691
6181 2895 -884
3472 6543 -892
5883 8599 106
6737 5304 -911
31 7683 244
932 5403 456
1995 1716 53
3745 6446 702
533 2790 -434
5450 2145 -2
3908 6229 -892
3705 7598 944
7560 5920 219
10 5914 -279
7107 459 -96
2281 3905 -330
4871 2467 675
2739 5571 325
3982 4909 258
1999 1689 -23
3803 9070 -573
1472 8267 -509
1799 8847 -724
7336 8596 -650
3259 5127 -895
6594 3900 -754
3327 2961 341
5584 1835 573
5981 3631 -263
5264 5088 -560
8426 239 461
8714 4660 -243
2317 6394 288
8684 9092 -724
2305 4483 393
6233 6733 623
3423 5132 589
3117 8052 -805
4602 2638 700
2056 4723 -564
8536 1842 -389
4572 6131 -207
6960 6107 585
5662 1 376
1510 1753 641
6793 348 -459
8320 1103 -528
2866 5958 -674
414 8085 582
7791 5281 -769
6847 8727 -427
4722 5685 -748
35 2956 -655
495 440 765
2266 8344 59
5346 4269 -544
2193 4700 504
7265 5193 173
2601 8161 779
165 2221 -719
6502 5143 215
5683 6672 -922
4587 3960 -942
1802 1241 -860
3316 8810 -365
1676 7615 -959
7319 871 -558
6735 702 -933
3144 5461 99
1885 8839 -125
2389 7645 -126
2155 2145 81
886 8874 -204
909 3692 -597
1593 4680 -791
2496 1541 -1
3230 6298 617
7392 5804 272
594 1778 -479
4085 1785 -10
1388 4714 908
5888 7483 501
1073 468 960
6056 7574 650
6939 4540 980
6065 9006 -553
1404 695 -919
9080 4394 899
3958 4224 121
8740 5463 -470
3136 2385 238
2186 73 -869
1600 5493 -521
3163 3082 51
7337 8156 -986
7598 5959 854
1555 3474 -430
219 8141 116
5193 2405 -183
4691 7332 -73
7026 2818 75
460 4898 776
2109 1838 172
5041 3022 67
6364 1064 335
8784 4093 423
1263 1137 492
5709 5758 123
5847 4148 618
4558 3573 -652
3991 4371 417
7922 5459 -481
9070 6544 841
1114 4959 357
6992 1146 -214
7274 1153 480
6123 2197 901
2177 5656 -498
2274 2672 764
997 4499 605
1316 4386 -10
3368 1312 770
3672 1923 -890
6609 6397 -217
1497 3919 -297
7304 7750 -641
5750 1252 -135
7982 1716 421
3603 4889 -112
1276 8463 368
5968 9125 879
2329 707 -491
197 1598 718
3268 8375 -648
6345 539 -777
4986 498 -986
2919 1957 -718
783 1745 339
7424 7061 -501
7888 8150 657
9017 2303 -195
2953 812 291
4604 6724 109
8135 7260 -697
1942 6880 589
2375 7243 962
714 4319 116
4381 8187 274
5940 8614 -295
543 3910 268
1153 502 404
1948 7430 -485
2446 8972 -691
90 3444 -172
3487 8116 83
3285 6334 -71
7086 9026 57
7368 2102 -751
2487 7607 84
2284 3935 -800
5016 8978 860
6839 1336 623
7612 1741 -132
5077 3613 -750
5259 2544 -865
5131 2999 115
4902 1221 874
4544 6195 65
4862 6562 413
6694 4534 779
2036 1826 868
5927 6449 -973
4423 4729 -985
4845 1727 -86
2159 1590 700
5683 8297 468
8985 4949 353
81 5773 -834
5019 7404 -31
6209 3147 -605
4737 8754 -73
9111 3202 695
9143 2921 -771
4486 1010 340
4486 8801 289
8569 2378 -325
7826 2085 123
2599 2763 385
4898 2954 -241
2175 4115 70
8925 4922 890
7649 3139 -979
3425 1467 978
1930 5230 -18
7261 4858 600
5873 6571 254
782 2227 547
8090 7014 592
7395 8533 -760
7102 1064 -563
2642 4421 242
4648 2977 436
553 97 426
6452 818 -708
396 8170 -930
6165 1418 270
243 5776 -311
1304 9086 547
5832 5512 -542
659 3151 -164
3947 8320 -816
2994 1193 68
8148 8773 756
6036 3604 -2
8431 6020 311
3323 1878 -336
8135 9093 -590
7696 7866 -231
6034 8958 -336
8814 5000 -85
6872 5553 791
7367 4786 -293
1945 4256 -625
17 3501 -847
387 4700 261
1920 1024 777
4898 8812 -771
3671 6889 27
3660 3053 29
1867 5795 860
5597 1706 -853
294 1960 460
6352 8487 -555
6917 5868 -854
7548 6355 313
3257 3234 -358
2378 966 938
2877 7811 -694
4889 1754 -898
8142 491 -4
9127 7166 847
2412 3957 -63
4561 7715 -284
3738 8966 -396
7016 2426 -213
4273 2768 -545
5175 8453 202
1045 3159 -317
2319 3473 -529
1017 8967 101
4997 4187 -970
3896 2127 -326
1470 9133 -345
3745 1100 376
6475 2383 194
8656 8842 534
8624 8240 -237
5622 5642 591
3841 477 -721
743 5684 857
6997 6176 -967
4988 4330 -248
1511 6766 -114
2571 7107 -310
1350 1646 -260
1096 2521 -945
567 3017 751
1553 8150 189
1122 7007 -858
3812 1322 560
2461 7957 125
5517 6503 268
2374 266 -991
3017 3023 478
5929 8345 131
6867 3231 146
17 3760 688
953 3977 -916
2376 2802 -415
7964 4196 -941
5996 4095 444
52 6186 -831
5052 2898 -665
5511 723 662
3114 1991 -756
6162 6755 371
4992 3303 -541
4179 6712 -247
713 8361 -447
2711 8059 -429
4685 1420 879
3714 3540 896
2435 8862 -599
1003 7862 -400
6465 4963 -572
2417 1858 -55
7255 5099 -774
181 380 262
2014 8106 269
2619 2918 938
3381 3772 -269
7075 2033 -957
1428 6660 -4
7070 4945 95
1957 262 -131
6643 6672 -350
3976 566 -334
3969 3607 -322
8168 6432 -64
4965 5492 -174
4845 2310 442
1876 5550 -912
3248 3601 279
8265 6108 -203
7982 7888 -449
4653 7803 236
889 3479 949
8194 7664 -576
2062 2025 -985
462 8842 368
626 6808 -640
3070 8460 951
5100 5767 -261
7878 6774 -444
607 7100 661
3215 2671 846
8074 7787 -414
4425 89 749
3502 190 297
6690 8255 -865
768 2782 -486
5973 44 -575
1697 6939 -840
8579 8764 -718
949 4057 625
2787 1613 -855
6789 5350 -943
2376 384 -375
6351 235 115
8327 6234 -461
2181 5880 231
1956 3477 512
589 2682 -432
6355 2284 -434
7415 2778 72
9053 1631 -198
733 380 -120
8258 1082 -517
7657 7878 -245
6871 3310 661
7640 8726 -326
5695 496 2
9051 3471 711
7932 4054 -687
1373 6871 -120
4967 4539 192
6011 1601 -742
1025 15 916
4672 8120 465
4584 8793 -584
4247 7668 115
2402 2844 -912
8144 7790 332
5752 3535 -957
8715 2951 57
2703 6233 -866
5253 6985 -878
6602 5489 722
5075 5179 178
1712 1350 927
5858 2581 -438
7391 8146 -716
5731 6819 115
1790 8015 264
3607 3907 -209
3986 2591 -807
3358 3641 -328
1101 7342 -962
4303 3333 -52
5869 1617 876
8795 1617 721
7859 5317 -962
5699 8889 466
6204 7258 -682
499 976 -875
3138 7831 804
3404 5405 -16
3863 2994 729
2399 1976 192
7572 2937 647
7715 4190 985
6669 1479 -206
2487 2744 987
302 1249 -670
2480 7983 195
8083 1176 871
1019 7323 -734
2699 5568 722
7975 2470 -235
8920 8907 474
4606 496 -236
8391 6880 285
1018 6748 322
4433 3154 -355
5726 1472 -353
3033 8359 -289
6389 5183 696
6592 5898 199
6798 9022 912
6624 6196 121
5846 5873 268
2237 3984 -763
6976 5712 -491
4922 6786 -887
5621 3956 -569
7616 4357 544
7673 3172 104
4018 7080 -71
1808 7706 155
4194 5413 -965
5484 85 -991
2265 7030 611
333 7722 -793
3547 3285 529
5308 7002 781
211 584 371
6419 5017 943
6657 5128 -723
401 575 -28
7256 2753 -783
6975 1726 227
5760 7625 -946
5108 5355 978
8887 1566 -602
5818 1683 301
2915 2041 132
3379 6096 436
8951 781 -15
4343 5905 158
2600 3142 -109
1689 4883 -581
521 3195 943
2294 4262 -433
2737 3463 -526
1410 8262 795
1101 2124 -53
2965 2575 -959
6349 7993 -971
1697 9143 -690
1742 3703 -873
3085 3005 425
3635 6554 -19
2203 80 -266
680 8748 -696
563 5126 809
4895 6156 -17
396 1225 503
3083 1246 240
2989 6926 -597
4652 8363 223
6997 4573 -523
4824 4061 -513
3975 3135 -127
6256 5882 -782
6411 1139 -943
2308 7061 -346
3426 5931 -166
5639 3149 -669
2698 5333 -808
7241 1761 25
5067 1718 913
1430 4440 647
6512 6357 -261
6616 5527 -731
3175 3100 111
6291 625 845
2906 3227 504
4471 2595 -316
5778 1390 -561
5047 6251 -149
8696 3273 -624
8739 3047 410
4624 2414 968
8110 3294 846
15 4724 394
4087 4663 49
5276 4246 -688
5760 1359 -843
454 924 -643
3161 8754 -394
4250 6231 192
1751 2161 207
8660 4181 608
7173 4435 -49
1439 7719 -138
7136 1050 -46
6562 4344 132
5415 7547 301
6934 2260 973
7762 7930 452
8978 1796 -536
4009 7531 671
4500 1957 27
1114 5230 319
7922 8809 715
6277 1434 565
6322 8020 151
8716 2266 198
3693 8678 551
9042 6987 559
4615 7141 421
2747 479 -524
7236 4163 710
3094 6376 742
8312 6014 -367
4653 459 378
2283 3553 -327
6690 3044 437
7728 707 -464
3575 4250 238
8756 8661 -243
6893 5822 400
359 171 993
1123 6532 -392
1434 3638 -907
4443 5005 629
147 2899 153
6817 7565 -258
7906 6279 -742
6150 3000 929
2838 2008 -156
7151 6829 -165
6536 5420 518
1607 4177 -448
5236 848 739
1996 3823 -770
3401 7011 354
3886 4150 -361
88 1579 -904
8775 1503 654
6174 467 -44
4073 5889 588
1628 7557 -54
5589 1858 -492
7930 1091 -637
4961 3065 779
890 857 -298
4127 380 538
1647 4098 433
8295 7912 126
8226 6235 -117
2089 6262 -961
9131 4816 922
4225 1465 -549
3353 83 128
1832 186 -327
876 1387 657
522 5954 966
6465 8392 -470
1511 3444 872
7866 4240 801
8438 8269 -147
4928 2289 767
8612 7007 48
6753 686 -180
6404 8931 -202
1308 5467 389
6918 4346 510
1464 7868 -903
2608 7322 -33
5749 755 -123
4195 1499 -462
7352 4022 170
3408 3008 -287
1811 7426 -398
510 4718 214
327 8137 215
5879 8014 -459
5196 5519 -995
1721 1103 -83
3981 3498 -909
4241 2414 289
5160 138 323
6292 7994 -94
4969 4983 618
5395 1897 -94
1463 2101 438
7294 5477 747
761 4778 868
4964 8470 856
5607 217 -323
1410 6806 -621
7742 8785 -127
1454 1874 340
3328 8989 582
3494 2200 -117
7103 4519 -73
3335 4019 -523
262 6942 -706
5839 2915 265
7669 3595 -280
2635 8286 -169
6962 3898 -466
7224 6299 254
8998 5771 75
7123 7081 -88
4321 2559 391
2896 889 688
2652 4126 -241
6317 4945 55
3389 3219 -505
1099 4960 -635
4521 7976 -719
4136 493 261
4359 8306 -158
7371 632 -885
596 3451 -212
1477 7958 -452
7556 6708 268
8701 6130 630
508 2553 992
3666 5002 -69
8258 9109 549
3802 2397 748
6415 7216 108
7392 769 780
3097 8765 833
170 8452 -313
5462 2741 607
7042 4646 -614
6936 666 -162
7979 6998 -485
6489 5304 374
5886 1165 61
6022 3565 -552
5499 7864 -776
4707 6311 866
331 8504 -679
6016 6874 -549
6255 3322 -559
1322 641 995
6493 1136 -99
2273 3447 -927
5960 1312 -181
8718 7669 -540
5420 1696 27
5586 1089 183
1775 6634 972
3808 4464 -688
1582 3484 -61
6206 4363 684
943 4781 725
3568 7128 870
8307 7938 803
6062 2244 -134
4127 908 -380
4051 777 -216
6479 7697 999
5691 5238 -967
3150 1749 456
962 7490 -792
1074 5366 874
8831 4836 -492
4757 7771 -544
8967 6821 345
2576 2018 284
1925 890 682
8217 5588 -633
6738 4600 -105
8471 618 -600
1139 3414 -891
2942 4097 568
7973 5039 -168
4363 3471 -77
7254 6710 166
7390 7577 -440
910 5840 -376
1542 6084 -235
6812 7375 649
4434 2504 -57
6079 7759 -397
4516 1290 -978
8409 8529 389
175 5196 -591
4776 3451 468
1531 3439 -304
382 2591 79
8794 150 -880
8180 2529 -220
1304 8516 84
1163 6046 457
3806 794 -414
4903 6045 899
2637 1750 312
8719 878 -484
4962 3856 -8
3961 4952 422
3064 8988 17
7952 9015 840
1900 7434 491
1270 7528 -428
847 5673 -760
3236 875 981
2969 1605 -589
8397 6173 -244
5288 2975 -580
7683 8026 -327
6066 1340 679
8168 7451 -843
7438 5546 -996
6471 640 818
4840 5205 -443
3423 5711 415
5661 8274 443
4845 1436 -36
7257 3433 551
8066 3925 -966
5010 5962 -394
3446 6736 901
9127 5973 -710
6663 7540 -990
2033 410 368
5569 7446 -87
722 4889 683
7143 485 254
6419 1223 580
8652 3240 -112
5368 6506 805
1189 3398 -700
7856 8733 -762
939 4645 -804
2917 5216 616
2311 8387 -885
2075 6008 549
6422 7950 -41
3843 4054 -193
6357 3373 700
36 8740 -49
2156 2673 -414
3019 7194 -253
5262 6767 -139
1664 1268 -621
4196 5389 463
8369 4902 -78
6538 7636 -455
920 7950 -839
4233 6739 563
2097 5423 -400
3473 712 99
4411 6153 114
4435 2975 600
3892 6433 243
6873 7889 204
6420 8240 820
5306 5446 147
5650 3994 -520
3137 6935 616
2290 3223 -816
7310 3852 953
5472 1864 893
7920 4846 194
4356 6657 -758
1058 7369 357
4608 2441 -590
4237 728 719
7828 2831 -394
720 402 -976
912 678 -888
9112 9143 981
5317 3612 400
2009 701 -542
2361 6899 -958
568 6086 -251
6122 8761 194
3377 158 -904
8978 912 185
1711 5823 306
4819 7496 -239
8272 9049 -171
5255 3827 -818
679 7394 833
4095 5160 -886
7284 5184 366
3644 4085 732
2067 8743 -22
2920 8247 -543
7621 4843 -594
7656 6069 967
8661 7700 -371
456 8610 85
3078 1051 411
8724 745 -884
6889 5933 -302
5238 7937 790
4944 3120 -556
2038 1015 966
7230 5991 712
2840 8710 -239
7144 5262 -97
2930 8571 -829
5544 2955 128
8352 5338 -921
5612 1253 -164
2398 7823 -413
6781 3096 933
8172 4598 112
2445 5404 755
3116 1824 85
6801 6417 54
6390 7003 427
2200 5282 -13
3667 564 -780
226 2935 -601
9035 8425 -777
7061 728 732
4298 6648 -323
8594 3563 115
3820 141 892
7797 8121 -578
5472 2355 -430
5323 9072 318
1078 2942 -348
856 6698 -81
7261 1280 -66
7775 3937 884
4471 8130 -268
5582 8699 118
2435 3997 302
450 915 800
4311 7525 -664
3089 6210 876
3189 243 -418
6557 3092 -566
8871 8396 206
688 3648 186
5436 8421 236
6722 1707 549
5688 4904 -717
7436 4831 809
5713 2388 -564
5156 3334 -875
6616 5297 729
4545 1888 -554
5124 6209 -459
3467 3567 314
5513 2377 -417
8080 229 -120
6350 2495 -916
5979 5160 926
4 2789 -612
1237 1525 654
8368 8033 -492
5271 3275 -679
5419 5392 -811
4494 1481 -837
27 3901 140
8464 2385 442
7771 353 679
2393 8445 -101
1119 3696 33
7167 5282 738
2009 4156 604
6577 8562 939
6140 6305 407
5510 2175 -330
6449 9134 -171
3134 8426 -214
2581 438 -942
4555 8419 -239
7281 5881 -1
4623 6259 -317
7298 1283 -578
9111 8385 -985
88 8914 -855
4084 6738 -402
3129 1456 -64
1434 8674 -277
5627 1384 150
6984 1888 -909
6283 2649 844
2648 1533 -536
6216 1396 456
1480 1707 779
7320 4309 988
2242 5015 330
8119 7157 -224
4579 6087 315
7314 4469 630
8885 8466 71
347 2 523
4472 7919 545
254 3146 131
648 3513 394
46 2523 251
3471 1979 -231
963 4953 -286
5637 3769 -578
4217 8301 472
6569 6496 -669
460 6539 -897
8885 5710 621
3962 2272 -970
8196 1330 975
5771 3594 8
3902 3889 204
577 2481 -150
2553 5579 -211
5547 7523 897
2648 117 -260
4783 1843 -317
6464 4157 948
7557 7897 200
1359 5382 -957
1815 7945 -686
1569 6527 -67
1175 8001 468
1126 7011 -982
6319 3385 -263
3560 7192 263
3232 3184 -445
2710 3051 490
70 376 -96
424 6666 767
8543 3110 775
7995 5788 -994
8099 361 -440
8092 4851 -603
8115 5915 348
2133 2863 -289
7015 3844 -404
1175 4028 786
6881 5931 -585
2643 3382 0
7273 5272 -918
