17
979 800
636 558 710
662 107 -938
563 559 -494
239 220 3
489 438 -426
37 343 -800
278 443 507
156 396 -861
74 764 -294
237 459 -29
447 361 -48
74 267 -340
135 372 47
720 214 549
349 662 692
666 507 95
831 588 195
662 787 -562
761 253 336
71 616 987
502 196 889
426 767 426
723 46 20
601 610 -656
546 725 555
439 280 -629
748 245 165
741 480 493
756 746 -65
370 326 -905
79 324 319
150 14 959
539 313 124
443 654 736
205 391 -217
437 735 -422
824 492 462
724 604 912
577 82 -69
376 640 37
833 791 -691
286 278 -121
654 770 479
594 432 -866
295 658 292
584 766 556
72 354 -887
101 72 190
49 405 -720
567 293 517
46 697 -854
797 212 388
460 563 -805
405 94 -652
609 315 -468
592 534 5
744 276 -388
11 18 216
378 293 -811
142 266 -51
257 288 -78
427 318 -663
619 141 -818
644 105 -553
94 627 48
192 56 186
426 164 -465
690 347 145
170 598 307
205 172 813
115 583 -952
611 548 15
766 49 -80
620 121 -581
181 630 -569
603 541 -230
826 108 355
577 411 -361
380 85 -404
440 651 -126
785 87 -820
520 614 -458
435 695 445
373 553 -634
840 692 302
793 831 434
489 218 497
539 783 726
819 192 -85
237 493 -874
325 821 -353
764 275 -885
568 630 323
285 253 -964
272 153 987
564 676 -193
761 201 -386
766 444 -568
793 106 334
507 117 614
128 651 457
302 21 70
290 337 89
826 486 -191
384 102 -649
383 47 514
493 709 -629
775 330 -705
223 338 25
388 640 234
268 149 -254
349 217 520
520 234 -101
256 363 -152
82 602 -426
211 206 803
690 141 717
819 113 -172
718 146 -273
771 786 557
330 645 -612
624 83 -570
829 8 58
266 41 -282
330 37 -526
289 216 -282
264 691 521
73 685 141
776 705 878
548 445 323
434 626 806
705 348 173
705 206 -330
410 531 -152
23 353 407
572 523 -628
401 678 -867
458 663 -602
606 798 95
80 303 721
302 762 578
661 47 -53
671 197 -598
125 373 419
716 627 799
367 199 -660
625 326 -132
313 359 326
471 365 140
281 296 235
101 798 -560
650 362 -995
256 813 751
655 478 -744
347 694 665
257 145 -276
470 194 651
126 30 136
181 93 -282
146 741 -795
427 831 894
400 292 697
83 484 586
690 428 -574
109 217 -214
400 253 -304
518 227 538
425 679 394
139 506 -580
364 32 567
140 441 204
507 405 831
515 77 780
237 487 86
644 317 -377
472 834 641
634 720 -120
341 495 -155
10 390 438
214 132 298
190 832 900
167 244 843
799 761 719
212 655 337
103 523 -793
78 362 -722
117 829 718
673 648 -532
712 112 -20
148 5 -694
136 721 -170
236 521 588
480 801 782
128 170 -772
35 524 -760
201 806 452
372 263 444
115 46 -310
296 566 105
437 314 970
774 50 341
513 61 924
234 785 966
814 516 626
644 51 -248
655 819 -484
681 216 343
582 432 733
365 52 -742
293 627 -970
147 169 12
589 674 600
284 323 -473
117 262 343
673 117 -333
623 332 37
293 586 -214
304 744 695
231 248 322
273 298 -828
41 741 683
738 747 -271
354 793 -532
761 760 11
359 598 327
508 394 -891
16 181 539
343 705 -105
319 200 253
514 432 -389
734 525 533
671 471 675
703 385 -572
15 149 561
647 563 579
386 361 -690
161 726 -342
304 428 -655
91 32 712
737 524 588
370 413 228
591 71 70
275 561 26
265 255 916
488 330 -113
802 215 597
461 720 231
26 753 -394
22 695 656
110 681 972
306 574 103
62 541 513
209 598 373
241 10 -333
487 389 557
445 378 -885
179 18 671
10 563 -191
40 820 -641
557 299 608
562 571 -830
268 156 -291
467 148 -979
64 559 231
56 57 66
659 367 128
153 209 405
749 465 -906
565 737 -341
6 92 -384
693 466 72
592 126 870
497 82 398
798 786 75
128 562 -805
289 567 485
597 370 -576
365 402 -313
300 597 499
496 466 391
265 584 -321
41 373 -135
193 466 -415
235 112 149
608 311 828
306 520 -180
269 192 -74
752 259 -187
738 629 748
292 685 117
71 784 -999
44 720 427
22 36 666
382 522 477
485 321 506
560 782 277
666 324 -587
603 544 -177
408 378 213
659 373 66
276 466 -348
675 786 -721
649 329 363
49 815 36
477 80 539
547 235 767
25 836 891
644 47 -114
228 238 466
90 648 564
388 633 572
450 640 -114
214 389 -368
288 457 765
781 735 -37
216 379 660
362 677 914
200 476 -993
622 745 833
197 69 392
495 76 127
526 525 -805
356 403 212
146 119 934
206 773 528
559 572 668
358 170 -634
553 608 -558
801 377 -306
573 669 -792
242 594 -662
364 99 166
619 475 -623
787 339 -774
752 760 -587
330 164 598
89 759 173
840 90 554
325 169 482
720 496 -161
74 507 616
141 31 -714
496 30 -187
691 411 -589
666 595 213
390 219 422
307 211 -760
46 529 66
26 118 218
738 67 -657
15 740 -303
237 106 953
830 840 482
760 416 -586
371 741 -285
702 187 866
477 551 799
243 710 178
741 54 299
820 124 797
302 425 666
827 529 -688
769 542 837
597 663 -830
651 529 227
160 385 -543
101 742 335
490 285 -540
291 44 -575
747 331 -567
594 597 173
532 261 -395
81 175 -481
41 248 859
164 108 801
420 174 955
796 262 940
582 667 252
440 518 164
256 67 146
14 700 809
556 355 -939
138 512 951
316 730 140
196 421 211
321 669 74
169 697 184
351 97 -703
48 693 -517
612 40 818
503 28 -358
428 504 -69
702 661 571
602 739 148
344 348 -466
626 769 368
684 141 631
350 287 602
39 116 -699
11 572 512
160 329 155
779 181 -935
649 361 272
584 580 285
474 34 -592
232 553 978
412 487 -235
781 764 441
759 340 277
213 731 -519
657 138 26
768 405 70
90 513 727
196 446 -846
457 540 408
501 65 -312
14 586 828
444 227 -996
679 655 -477
293 285 -823
651 347 -266
42 342 -774
379 258 118
585 449 528
294 645 -278
85 183 868
400 435 1000
589 1 612
599 256 -53
229 69 285
241 628 133
104 51 487
773 530 -264
439 55 -288
454 161 -477
591 483 -2
1 733 535
267 50 564
481 423 -632
247 831 622
353 219 -789
498 456 512
253 348 635
57 599 -540
296 488 -949
463 212 814
446 759 -574
423 144 404
42 622 814
832 228 59
237 18 749
272 716 -723
500 483 613
28 11 -750
534 171 -298
255 716 892
62 718 781
575 62 -759
635 145 846
262 695 128
760 333 -817
271 804 -280
493 781 142
322 471 749
406 639 -314
139 756 -798
354 471 -98
222 628 -111
337 311 841
199 520 -333
268 371 283
304 11 -732
54 494 -370
613 72 -379
630 40 -13
221 693 411
160 680 -139
704 267 867
768 153 -545
666 234 -330
665 704 -983
369 616 651
631 241 -804
15 475 136
295 779 -391
430 163 670
658 580 881
295 537 -267
992 976
33 290 -639
917 643 -915
802 362 326
4 636 987
870 987 499
968 987 901
106 635 394
30 834 342
424 657 48
593 453 -628
328 803 -861
716 644 513
486 627 -59
605 382 -373
217 239 -967
79 741 -938
226 590 250
560 35 422
151 75 559
20 618 -523
989 285 98
869 830 526
414 760 930
954 373 -464
604 986 -859
441 93 538
907 543 489
458 503 -258
393 337 9
830 120 86
960 450 132
720 445 45
604 118 -708
33 452 -387
895 739 639
428 992 648
784 30 -768
443 455 600
788 670 739
105 695 -179
924 977 889
285 931 -881
371 787 164
216 279 961
494 288 47
695 706 957
1 120 938
194 306 102
789 114 755
906 129 530
220 963 -108
124 164 -586
113 235 -76
707 613 -514
60 336 -65
878 131 251
159 682 624
402 608 883
629 896 730
495 864 782
990 241 -924
280 417 271
477 17 333
813 381 -235
344 620 -78
433 682 608
587 404 918
583 346 823
471 515 -686
639 248 -230
835 736 -195
645 374 292
727 926 -439
855 869 654
2 490 -250
742 420 -562
338 274 -502
266 385 -987
541 418 188
127 102 121
449 841 875
714 917 540
895 792 -256
682 45 665
611 890 912
911 474 -333
454 314 -950
624 457 578
266 164 -375
82 573 -179
924 941 261
379 115 -667
797 958 -797
963 440 -432
932 429 -211
24 871 50
547 152 803
716 407 336
3 850 563
689 703 459
151 508 463
953 822 -676
114 339 599
675 4 -378
151 944 629
729 294 635
783 688 -93
322 751 -292
871 792 -739
374 93 591
554 822 -81
242 233 -649
913 442 -674
835 97 -413
333 10 663
984 55 940
783 926 -958
252 830 -342
386 162 217
318 610 -465
452 408 868
817 937 -481
588 760 810
445 856 -144
836 12 271
439 92 -499
960 375 508
59 341 -379
437 518 698
279 609 195
518 70 575
454 441 153
86 223 -933
481 776 -574
612 381 564
868 412 -674
242 340 -871
600 920 -657
418 591 -529
644 913 -236
132 413 188
389 340 527
23 371 95
821 398 -623
220 522 117
788 630 246
732 111 28
931 394 352
917 620 898
293 94 -443
238 783 -568
418 477 -891
19 531 -257
638 558 338
796 50 343
255 815 -8
942 299 -784
236 299 -811
958 737 848
755 538 -57
68 522 -486
884 252 -951
616 539 606
765 934 11
462 37 604
884 128 786
858 434 -60
704 21 20
205 70 444
548 846 -926
297 317 164
586 933 476
352 792 394
806 354 -316
823 626 404
659 544 -95
830 440 -527
777 209 270
85 505 -69
905 382 -324
208 146 285
565 954 222
651 754 -813
619 25 -49
109 952 -319
686 669 -959
252 867 -413
201 485 942
383 146 47
535 743 -354
891 68 130
898 403 -234
487 60 93
469 887 59
17 30 893
799 887 -11
268 63 371
177 92 92
412 531 257
152 43 -409
665 538 611
235 617 555
977 747 472
242 978 645
31 467 -288
748 177 -48
14 489 -807
512 504 574
401 63 -823
447 139 784
532 332 57
885 224 -612
925 734 -886
481 698 -465
660 211 -192
23 93 852
533 250 -882
667 797 406
181 747 727
80 953 -269
414 771 -815
963 374 -34
18 313 -251
948 24 95
696 488 -710
675 537 215
866 457 449
402 972 -593
218 989 -753
286 586 635
221 26 -793
926 701 671
860 675 369
870 683 -762
224 495 -56
108 235 243
11 523 184
690 715 634
604 365 -987
461 323 296
531 572 886
545 28 -809
877 42 -20
70 160 470
838 482 810
64 548 352
140 83 -834
185 613 -767
245 727 -757
726 706 213
855 64 560
592 268 -672
780 595 -849
311 52 576
79 479 -746
569 234 330
233 909 758
19 148 -650
513 606 109
265 383 -741
985 911 268
315 223 768
504 322 386
381 832 -492
722 729 567
617 37 -694
712 206 -858
577 913 587
559 630 325
167 285 -143
963 309 838
446 941 820
490 251 -285
5 730 241
424 295 -894
511 469 -172
635 675 -80
365 109 982
227 607 -676
666 483 795
776 19 788
481 688 -265
821 127 179
827 446 845
676 555 343
622 605 -690
486 430 93
760 120 -750
87 229 -197
13 796 355
706 301 -806
678 730 -880
199 617 24
936 204 39
543 623 -480
785 286 308
16 678 579
338 625 -133
710 290 -684
674 772 691
929 398 -235
326 92 -454
780 891 -670
840 71 -444
131 425 21
900 475 -146
144 341 -269
551 188 974
435 340 -216
525 550 750
942 739 -232
154 744 431
397 545 -678
399 983 772
956 464 -777
741 48 -722
131 352 146
552 189 55
537 721 -471
463 530 -462
289 15 999
592 749 455
860 761 -268
813 337 162
756 423 -402
972 926 456
155 627 -385
427 337 627
726 774 -650
498 630 94
515 892 651
80 61 378
696 20 198
834 726 -506
420 218 -410
954 898 -21
134 919 878
842 130 -852
196 593 394
843 739 -699
978 447 751
632 458 527
234 60 829
116 956 -964
571 20 -852
369 230 -862
798 148 -415
819 200 -155
423 93 -357
717 86 861
868 756 -787
990 531 -658
741 408 587
826 579 -264
625 923 -148
12 117 112
239 457 356
182 792 -553
471 502 327
465 831 -98
354 731 -842
729 96 411
987 233 -845
347 895 -657
533 627 450
54 893 352
598 799 377
639 519 504
410 688 656
989 897 647
97 119 90
596 300 -897
747 823 -455
775 87 877
588 486 937
523 313 -543
464 185 -491
585 669 -543
105 80 717
143 297 -189
6 538 891
77 810 -528
655 814 625
979 22 887
943 505 -125
33 886 -966
7 148 725
357 759 -675
258 673 -681
259 749 892
90 768 507
738 144 30
848 464 -695
755 257 -137
356 374 -194
658 701 537
438 625 -56
39 375 -138
514 175 494
726 662 455
292 52 -605
100 795 -611
206 874 -19
184 924 -838
228 811 721
25 74 -370
247 979 -339
529 846 -266
923 314 885
789 623 89
268 978 814
944 882 -5
138 971 -377
603 326 35
769 339 -916
721 715 -282
596 536 -121
469 36 721
80 626 -504
185 325 637
285 564 113
765 210 830
793 957 100
830 650 -793
5 15 336
763 162 220
238 154 89
295 504 -950
943 284 -473
521 888 519
108 752 655
364 261 221
980 544 3
882 375 247
151 318 732
184 295 -829
420 16 347
256 282 -692
610 509 870
857 231 -159
116 751 -62
743 950 240
341 171 -477
396 928 -234
834 451 104
775 595 184
620 486 -629
616 419 -206
271 606 393
827 770 -725
691 315 -714
911 341 841
198 326 165
979 227 -698
577 123 -843
811 660 765
520 192 39
760 941 -888
246 235 -814
249 3 -88
452 530 -32
401 613 -137
209 928 684
319 293 352
245 269 -364
188 501 -109
806 517 889
300 281 -704
794 325 -927
420 112 600
485 865 -445
619 63 -88
336 989 224
26 588 284
111 334 452
582 575 -520
414 16 -974
186 189 -414
338 384 -35
535 942 -490
285 631 597
13 514 133
816 306 281
24 906 824
769 278 407
285 228 80
860 64 -743
165 151 -902
735 336 887
893 698 -834
850 459 821
470 977 162
212 476 960
703 43 607
817 547 -601
40 448 456
404 379 -96
540 347 122
256 55 683
328 407 -602
845 721 -638
58 947 776
342 850 -938
335 922 38
501 912 -53
457 385 296
61 600 -890
826 363 -213
744 960 689
383 792 -168
802 832 321
118 450 612
755 118 524
720 719 -514
681 261 696
481 950 -872
62 259 -875
660 721 -106
890 296 817
32 460 -94
928 948 -323
432 431 -357
861 830 18
508 192 82
33 845 21
836 168 -612
474 462 -669
371 448 99
389 380 59
959 909 415
758 992 164
208 341 104
48 524 968
158 33 315
231 128 -246
738 252 -648
778 804 -912
31 890 342
578 497 -797
935 844 -145
797 56 -369
633 942 -260
106 336 -491
432 716 -442
59 685 -416
503 82 464
170 739 40
528 874 -934
156 254 689
883 96 292
251 403 -711
152 261 650
584 654 920
341 690 446
364 479 781
751 808 241
829 815 811
898 32 102
262 32 315
160 683 795
332 539 566
979 503 -448
244 342 -931
726 486 -221
461 671 420
147 695 -957
439 702 -646
868 131 -833
121 765 498
876 262 -489
539 7 -888
581 327 46
140 122 733
280 94 -930
314 381 145
323 363 135
305 311 -97
215 732 -835
563 891 -680
292 443 -469
721 636 -748
159 290 852
800 639 630
579 908 -750
368 942 112
472 540 817
911 711 120
242 729 -761
218 564 -759
294 781 -283
73 912 -673
252 91 -382
263 393 638
432 937 -462
412 947 -914
422 175 -968
298 907 -361
249 356 151
390 190 -936
388 912 -207
108 162 465
820 765 -335
647 187 -534
816 233 -485
11 558 148
222 613 448
911 812 600
684 713 -891
980 631 104
428 966 -239
427 319 -568
125 952 -46
262 883 -598
786 287 -991
20 407 42
927 456 531
767 177 745
247 203 24
852 400 -985
204 401 78
52 390 479
183 754 -309
564 722 -426
907 343 -391
567 225 -30
97 807 -784
917 311 -707
430 241 -238
718 966 84
219 640 340
948 984 58
954 495 -228
349 494 541
262 29 -380
567 615 304
67 245 371
872 4 455
89 872 -318
592 718 -982
407 388 -475
128 770 -896
179 777 432
637 274 370
873 484 138
183 801 417
95 344 824
455 255 -385
865 157 32
237 922 -1
824 456 996
176 910 285
703 268 156
364 708 325
702 700 621
776 46 704
169 693 -177
736 72 -834
29 307 -780
612 595 -704
64 603 -625
113 59 -827
511 758 242
910 715 -106
37 534 501
851 658 -2
713 826 11
623 323 777
282 754 -965
798 109 737
3 307 835
65 673 -336
426 868 774
731 99 391
669 282 -350
37 241 -67
347 227 -378
347 543 179
468 452 -995
116 543 367
704 885 514
727 936 -994
20 814 312
930 515 -220
627 893 -467
729 864 399
758 121 -810
731 68 -34
26 586 -606
930 329 105
497 273 410
583 30 72
466 746 -366
745 955 -878
746 532 -921
68 324 470
621 203 -829
784 648 324
801 966 -462
505 432 -162
723 681 73
5 77 742
339 190 -417
255 511 777
125 811 -12
711 43 41
868 908 694
495 142 -462
165 817 -567
564 709 -506
2 414 338
567 153 -744
120 436 -648
963 940 955
464 817 534
885 304 686
938 873 658
907 455 391
703 978 494
465 843 340
635 199 -837
679 535 676
436 56 -65
340 363 -875
773 411 290
549 795 -117
416 408 417
48 74 308
366 853 -470
277 257 -234
531 306 -854
944 957 -862
514 749 319
304 39 -438
257 945 259
410 704 661
811 353 -320
886 75 771
513 937 624
267 848 931
810 346 -986
948 590 465
305 922 -485
202 109 115
67 227 40
191 620 -681
947 678 606
249 285 -288
697 383 278
392 605 508
646 459 -777
703 585 -219
212 378 -760
899 831 -379
2 364 410
47 164 -394
578 159 520
712 907 -838
54 261 -981
348 114 -233
279 273 -358
74 468 -967
732 619 -730
489 182 111
135 416 581
503 789 775
216 350 616
818 180 374
420 200 918
438 258 -420
649 275 -737
354 312 -350
368 590 -37
27 201 -714
221 245 -475
291 429 -844
77 933 -892
414 918 302
287 329 390
23 299 508
617 595 792
906 802 845
147 31 680
706 702 378
202 378 -783
530 583 814
602 278 267
866 236 -902
124 661 426
376 239 -633
830 421 -985
174 414 -916
697 813 -760
826 856 -425
292 154 -61
318 496 -487
445 843 933
585 528 414
109 631 -756
830 137 -893
459 605 -796
827 184 -827
655 760 -186
287 785 594
541 569 -881
307 295 -312
708 137 345
316 514 -241
747 38 -930
575 631 868
877 825 -452
675 938 -581
343 803 162
372 258 675
546 881 483
895 577 -812
264 49 190
143 72 544
202 786 672
272 782 171
468 29 -925
649 186 -432
557 526 820
42 660 -333
431 541 -866
973 777 -606
834 104 874
169 434 -826
516 778 -32
940 634 142
707 196 430
453 599 239
139 749 486
274 352 -610
427 480 757
798 12 710
248 341 326
701 848 -297
741 218 255
704 414 59
197 147 -133
537 352 420
249 111 428
55 73 -134
785 849 313
174 379 -673
961 385 -676
799 291 -787
114 253 230
289 521 -120
17 777 -911
555 975 641
124 655 -66
616 321 -509
384 587 72
925 500 635
438 926 -164
653 600 -170
395 828 -29
7 600 -422
363 317 -385
184 763 -736
657 360 -371
656 565 -880
353 388 708
502 410 142
886 548 -346
787 395 -413
685 522 -464
122 618 -335
281 410 -311
295 448 437
831 335 956
477 74 741
474 667 -874
161 423 490
631 803 43
37 984 243
87 183 -211
737 339 341
19 752 489
905 248 671
497 567 39
504 279 -203
314 523 -216
834 467 -594
423 385 -327
682 162 972
574 385 -836
173 911 -164
62 832 304
650 191 464
564 40 -691
177 249 668
687 1 -792
647 543 -475
8 438 -395
345 92 665
326 423 194
38 960 620
369 343 367
755 91 -158
846 144 291
938 235 -178
844 619 481
381 896 64
149 435 569
196 589 -999
515 965 779
546 969 0
379 25 803
76 522 641
10 144 216
893 155 145
355 739 712
479 80 602
834 612 541
51 542 -686
311 193 -519
154 986 -386
540 187 -782
197 586 18
141 930 -935
462 293 -308
838 652 852
248 437 795
44 607 260
879 322 -357
340 387 77
141 620 203
57 665 -866
730 901 -739
402 233 -921
774 978 -941
856 153 128
187 932 -216
567 866 203
395 805 -472
916 546 -227
90 764 -165
757 730 322
836 942 -412
177 212 469
257 512 591
699 756 -721
904 854 164
336 147 -494
630 978 -491
633 204 169
795 120 92
261 50 933
450 567 6
663 609 84
978 654 -524
399 108 -774
156 805 -159
292 708 -625
255 194 -575
159 164 85
316 212 702
588 437 969
263 402 -778
375 179 841
672 829 833
550 188 -279
373 218 850
439 615 790
779 991 183
252 126 657
584 412 183
337 234 474
272 275 183
381 618 733
707 827 242
437 655 608
189 249 -476
566 649 764
877 833
444 813 905
74 428 604
409 849 -286
145 168 568
551 715 918
447 756 102
605 74 -113
851 111 879
178 6 429
2 396 -431
667 513 64
659 220 -890
801 851 831
379 671 74
431 841 -570
120 10 -654
157 796 -656
396 760 493
364 163 -894
133 344 637
672 18 -653
701 654 897
833 801 454
870 537 -284
30 570 -710
275 665 364
829 586 15
770 221 -565
91 305 -112
650 185 -950
14 204 357
679 127 407
192 709 -799
470 772 -983
681 861 216
132 469 978
13 848 -999
59 79 -682
213 716 160
192 286 -941
782 790 -530
294 627 -593
785 311 396
572 872 857
525 273 37
140 598 514
163 336 -714
110 841 622
193 803 231
767 470 501
82 718 83
687 614 -952
477 137 324
325 676 -982
675 201 408
183 545 41
128 610 -935
222 380 -622
560 800 -538
27 730 -870
43 486 -895
499 361 -975
137 107 -406
48 170 -285
529 121 -447
348 237 -529
176 494 -229
186 598 -214
488 374 -935
498 821 640
66 364 967
501 694 534
838 148 941
542 368 149
13 282 -621
751 440 -759
107 172 526
601 703 -388
180 497 -583
122 610 -509
108 511 641
278 852 225
60 627 429
332 375 416
586 574 -792
331 172 -942
212 309 640
109 120 82
201 776 465
69 303 -818
520 853 611
449 606 597
520 38 868
381 76 938
658 437 177
67 228 -637
419 859 725
544 558 751
320 479 238
415 735 710
546 593 757
427 449 583
818 301 -116
825 252 530
760 39 144
216 490 -820
438 801 -424
464 389 -994
421 154 524
384 654 -654
600 528 517
659 368 881
763 777 -793
373 427 -828
622 494 -531
426 301 -178
97 501 -550
718 777 422
872 143 -577
565 161 799
647 180 -520
544 250 553
514 771 -280
5 674 545
862 845 -133
256 731 920
105 775 -782
87 839 -90
757 69 327
635 154 754
685 782 388
564 641 -698
553 507 -999
224 846 80
644 759 289
116 679 211
772 766 -618
120 87 589
694 581 -594
61 502 207
34 461 -921
654 344 -813
52 250 -793
655 845 -877
59 449 454
305 573 -752
566 839 -874
876 828 137
108 448 876
87 755 870
302 555 346
487 442 -792
334 260 -634
491 171 -933
775 579 -166
624 183 283
337 430 -882
403 291 848
783 498 -642
43 428 710
368 532 -981
840 521 -266
706 695 516
472 748 -204
20 543 885
456 7 112
655 829 309
484 663 -760
470 807 -327
146 748 -906
123 274 901
2 41 336
488 670 896
723 590 650
190 87 113
535 775 -695
663 834 -718
728 260 681
299 158 -101
223 845 -797
267 725 -311
55 596 -856
788 731 43
603 532 -19
412 4 -497
561 671 -164
88 559 504
803 109 713
237 450 949
557 704 -770
67 150 999
746 805 42
873 607 612
378 597 207
765 510 356
821 547 772
109 352 75
531 798 -35
735 320 -848
336 188 401
640 318 570
430 526 115
833 289 -419
854 417 -937
258 270 -611
457 403 70
345 544 -494
218 414 290
568 304 533
817 773 -276
637 514 872
817 621 -804
476 744 -464
471 86 -4
187 72 386
291 478 -706
18 818 103
841 469 -988
707 450 904
52 374 -561
39 510 385
128 387 598
151 836 -624
719 71 526
13 619 853
214 302 -358
554 285 -58
13 401 503
308 70 784
825 312 -142
302 738 -585
834 2 741
738 502 -78
43 533 407
256 816 950
247 291 -318
363 296 253
853 674 -748
38 245 379
70 128 -399
211 46 -662
546 18 809
785 112 -763
425 489 -769
738 483 -873
829 505 1000
344 441 321
322 719 -144
297 427 596
452 763 -634
153 474 -45
543 143 -515
21 685 812
220 739 839
823 876 -384
71 537 493
715 319 -100
622 238 -703
343 154 -809
501 445 278
707 474 55
360 644 519
206 321 416
859 605 -854
302 100 -971
143 272 632
599 615 435
13 42 -817
842 502 -234
385 237 -533
842 403 -164
159 210 -260
66 64 -416
785 275 -932
550 410 -458
662 332 494
123 523 956
705 279 -143
266 245 -622
511 4 311
448 361 -317
361 660 -169
81 2 693
74 637 -433
387 757 17
97 508 86
65 89 646
667 817 505
189 816 571
172 289 544
366 409 -555
311 848 828
75 692 -697
310 554 600
66 547 -967
611 509 -981
121 148 361
140 12 564
550 78 115
519 775 74
796 73 203
750 224 -527
785 169 -554
255 214 -676
452 223 976
462 864 894
289 356 888
544 515 -513
145 666 627
608 734 -868
451 783 -615
613 177 185
321 466 -322
175 278 742
309 653 -222
475 728 -663
180 286 286
541 251 -343
588 533 -831
358 97 -454
773 657 -526
562 803 736
232 772 -704
724 604 975
295 309 -600
811 267 858
419 664 -310
72 371 850
738 833 -87
420 724 -182
341 370 -328
318 337 -349
641 835 -714
229 488 -479
455 213 -175
771 569 810
134 459 -629
193 95 883
692 203 98
666 255 107
12 847 -456
845 792 -576
438 381 720
178 764 -790
659 20 -842
695 682 115
392 35 104
236 776 731
9 414 -216
219 247 -282
400 354 -341
584 320 -730
863 495 718
413 95 -607
384 617 -219
370 155 976
139 442 169
660 636 -274
872 301 -965
50 603 721
304 517 592
670 69 -969
216 276 -727
458 231 1
453 83 -804
240 13 -446
449 377 -964
716 556 -683
624 610 -327
151 741 -887
485 270 477
361 128 728
629 783 -282
353 190 251
22 615 -104
529 86 711
853 663 744
263 538 664
350 709 -742
391 184 41
60 792 -297
297 798 -741
91 111 843
1 212 923
653 559 -713
703 118 4
294 477 -691
208 739 816
261 662 -944
555 498 557
817 45 -145
513 358 -329
132 231 -837
581 90 34
683 194 -506
371 448 -319
185 705 761
653 499 -117
364 214 975
30 600 201
210 401 -706
368 370 -713
818 58 695
543 760 -25
806 251 333
557 529 297
540 133 -312
759 312 -504
505 160 894
657 619 485
76 747 229
30 478 -634
169 251 416
704 345 956
98 679 -277
21 77 83
38 828 628
431 266 166
735 517 116
339 739 -13
358 528 -442
131 535 630
562 775 -194
63 593 507
388 604 -924
571 431 -722
773 761 564
377 445 538
808 224 -47
745 796 890
585 169 -110
352 260 -274
408 447 -13
528 260 512
113 485 691
72 428 871
41 509 -729
706 657 70
655 274 -688
51 685 -714
61 53 -46
295 731 -89
789 754 -508
702 245 888
423 75 -842
704 536 857
382 667 -243
25 270 425
211 56 -60
408 131 -637
850 565 402
75 752 39
5 749 -636
244 764 333
334 860 -371
55 789 41
167 338 -147
85 395 852
24 858 -3
143 769 17
390 572 320
646 624 -623
415 158 887
700 391 -802
447 370 -932
353 673 -8
797 341 226
527 19 664
296 446 -582
377 102 746
113 343 -447
283 788 -284
509 681 -591
552 78 822
267 248 695
673 761 -827
379 289 696
30 814 345
310 128 -383
430 4 -992
442 336 892
269 800 475
440 470 127
854 604 -627
449 411 873
658 695 760
638 457 -114
29 153 -866
1 61 463
577 691 417
674 682 -697
313 600 97
63 431 -213
229 282 357
76 726 -346
600 133 161
843 642 297
46 239 -844
761 502 882
462 715 -719
545 364 -863
679 159 927
16 646 -984
731 622 -22
793 11 -298
267 572 805
242 239 -120
51 183 -31
306 310 780
361 414 -164
630 22 415
252 540 -146
65 791 -746
97 791 704
59 551 676
614 264 511
752 563 -821
117 543 -777
596 505 -568
120 238 404
178 556 -575
370 828 -321
120 232 882
44 573 -404
156 45 -821
873 408 -612
374 565 -141
216 355 422
683 865 362
167 399 -364
506 436 461
782 125 -691
599 751 42
605 664 -457
182 690 -49
576 263 -809
329 140 -192
509 154 -993
248 77 531
706 297 -567
123 809 755
340 750 -390
298 638 198
375 482 926
720 583 -694
448 118 862
43 666 824
588 148 -202
444 682 481
514 569 668
352 486 844
570 293 731
446 19 304
305 467 574
38 299 74
540 104 188
181 379 -893
188 475 292
279 409 730
354 841 -855
510 349 512
210 521 291
199 626 -745
213 671 807
470 865 -428
251 15 -975
522 543 -796
388 726 -307
586 626 18
325 574 -962
340 65 -193
174 28 61
128 62 -464
537 517 944
478 88 -885
318 48 -968
117 377 -627
492 86 558
317 501 -747
237 278 -686
769 456 83
3 576 856
57 245 706
141 432 -32
650 560 -906
670 235 -78
426 433 542
554 145 230
612 123 311
611 565 -316
390 30 695
34 312 633
824 602 -861
733 196 -572
454 572 -806
846 268 736
689 508 322
331 710 453
195 797 -39
78 674 163
52 446 -711
869 173 -466
840 237 893
338 152 -643
145 255 382
598 248 986
355 815 -604
7 233 451
744 408 704
234 136 3
44 734 141
295 491 532
720 775 324
40 764 -317
157 408 123
724 186 -39
311 141 708
37 714 821
652 751 -355
842 714 53
717 208 754
604 404 246
859 219 -916
644 148 202
34 300 -566
223 409 730
632 682 284
163 178 681
493 497 421
815 573 -558
424 508 -391
171 290 600
629 287 -288
332 390 663
65 281 -21
233 526 -38
596 443 99
3 411 612
687 23 648
618 228 687
282 769 106
582 116 279
721 611 518
458 750 12
167 844 -305
511 597 -924
279 540 -222
544 874 299
633 688 -524
750 606 -561
131 561 -360
40 667 -994
473 247 -624
685 622 -950
658 329 -985
126 605 -725
452 647 -545
710 462 -457
172 469 -799
581 668 -520
704 737 806
372 651 420
817 586 529
187 336 -800
61 199 44
121 403 805
368 209 -456
28 653 419
346 168 -685
796 745 -293
352 370 -675
614 267 677
127 329 466
820 274 437
649 419 -608
672 193 -442
222 874 -933
516 642 -474
490 127 297
163 574 -31
263 710 -989
417 542 580
41 430 475
90 149 424
345 32 -429
802 813 -355
774 298 -621
611 159 -183
329 54 614
587 785 80
