16
875 1712
78 397 381
27 451 587
490 407 601
938 948 17
985 177 576
130 355 474
266 25 636
461 808 918
307 877 164
82 506 919
549 542 401
576 238 262
751 138 497
267 910 302
448 106 462
984 569 5
117 811 262
792 672 210
769 150 768
983 507 476
261 510 7
601 679 229
635 807 816
817 180 410
831 535 3
42 920 668
829 470 965
290 309 366
552 111 648
475 221 471
79 739 197
933 891 915
595 729 842
439 326 286
23 431 554
718 389 481
902 22 126
43 834 416
735 815 276
580 741 405
202 104 847
697 702 673
48 5 663
823 687 34
151 396 106
959 562 544
572 464 774
940 238 775
144 537 635
803 426 58
819 531 923
830 377 235
960 872 924
10 600 275
974 595 779
269 808 837
823 374 348
608 964 704
20 326 834
421 681 135
74 833 350
250 886 632
644 345 432
669 930 891
209 928 538
208 218 744
871 137 300
931 504 933
233 606 151
786 519 660
105 698 832
29 444 570
517 807 256
84 591 940
449 581 428
456 911 796
793 717 206
406 473 360
564 439 909
317 178 952
753 265 657
894 519 827
784 502 867
924 198 501
364 191 619
508 92 375
881 613 786
418 276 4
274 317 133
448 743 735
916 75 718
833 773 400
885 875 786
655 75 513
488 375 217
394 984 954
410 593 755
538 894 733
515 422 912
595 264 565
181 229 49
156 314 128
895 602 237
284 824 121
318 103 693
430 448 936
91 753 373
574 458 95
396 350 285
848 393 154
11 951 876
509 104 965
288 402 218
169 326 37
349 895 400
653 309 876
375 632 640
864 376 387
445 5 408
263 480 366
601 299 711
231 787 99
629 152 559
642 826 606
163 813 191
725 353 747
385 760 976
852 760 590
933 846 547
237 410 755
44 77 309
302 377 283
643 167 413
693 115 455
286 775 918
574 979 89
337 94 905
54 386 227
182 381 417
987 847 665
324 267 198
557 962 168
403 593 854
345 187 71
101 25 481
358 500 64
818 317 25
276 456 380
118 856 226
816 914 200
426 555 33
45 168 317
540 856 677
379 957 55
558 84 692
101 454 1000
840 612 158
387 458 574
623 437 58
554 147 726
821 71 76
346 698 381
618 239 528
702 73 81
308 518 37
719 259 325
977 752 509
75 645 222
289 944 745
196 685 967
806 571 759
936 187 169
381 36 92
825 41 18
333 76 257
812 433 838
22 501 362
973 583 390
266 282 253
518 613 649
979 649 70
847 265 972
844 182 677
338 93 44
529 121 634
743 568 429
827 500 787
220 290 688
966 690 44
973 133 693
294 375 854
476 99 913
227 747 477
766 426 812
59 538 349
99 164 199
398 259 751
424 57 209
636 709 848
597 255 610
692 787 469
568 363 769
441 982 7
614 20 136
448 754 943
24 819 617
797 133 608
36 174 181
756 962 249
605 708 460
599 665 721
575 821 933
69 18 364
158 80 577
352 345 492
657 386 484
888 725 31
296 611 354
914 767 423
135 987 966
631 869 739
712 687 396
528 388 972
890 601 244
852 496 604
805 383 499
540 775 400
772 886 881
403 410 182
485 418 623
300 198 217
793 83 673
115 325 735
489 492 561
939 761 761
153 708 641
67 264 693
755 907 653
679 681 627
926 500 946
429 652 631
686 755 26
907 537 271
635 832 127
954 355 88
257 199 266
38 435 856
728 864 449
898 293 619
195 569 662
163 52 818
470 789 674
322 905 873
9 41 73
113 174 828
659 244 732
792 652 494
668 206 983
880 938 126
863 445 320
68 381 598
816 336 177
325 590 444
691 525 240
275 36 51
277 307 111
66 291 807
71 381 196
723 860 178
902 702 176
761 155 152
639 84 20
798 806 440
233 362 481
752 917 363
658 163 137
787 829 23
575 903 256
507 352 256
398 490 624
669 561 632
650 277 126
979 533 896
61 300 440
214 929 251
709 487 839
652 2 686
608 853 662
842 336 164
288 528 848
187 552 126
82 479 748
775 676 362
790 155 944
826 919 21
520 186 227
899 367 960
282 490 630
817 957 743
874 679 430
222 796 565
508 244 295
434 871 409
65 942 958
739 633 181
891 139 374
896 834 71
553 699 610
881 480 27
73 974 759
634 767 26
40 947 850
318 696 567
38 768 597
443 686 60
61 493 503
620 570 786
674 938 486
59 300 695
970 787 526
406 955 869
108 18 677
128 276 150
413 287 253
707 34 942
521 145 924
40 851 832
358 770 494
625 732 933
601 555 425
300 319 47
104 952 46
695 849 615
763 25 997
12 845 959
240 146 591
658 759 988
868 754 252
455 54 980
636 804 978
577 918 70
353 61 523
314 934 996
836 329 369
671 111 409
820 841 262
278 248 862
504 714 75
721 712 674
719 79 700
780 245 859
740 462 782
157 537 457
543 374 899
136 504 510
64 910 34
425 769 338
5 8 900
297 467 967
428 323 971
511 585 218
464 164 280
261 797 847
129 33 953
548 175 509
822 18 518
968 340 291
673 45 32
716 695 389
597 821 951
841 692 484
841 376 595
836 784 15
205 702 566
560 664 219
758 404 394
311 430 654
38 610 875
154 506 592
358 737 179
50 20 629
150 345 362
39 302 294
552 940 971
818 903 525
690 675 518
85 512 686
143 602 993
489 698 325
69 519 806
281 167 963
223 597 204
528 833 601
611 266 2
490 354 142
748 582 286
59 782 120
679 678 271
445 390 491
62 853 855
763 974 526
422 287 897
568 803 972
538 545 908
875 166 998
824 680 517
364 17 818
749 648 698
163 482 200
620 774 113
385 80 275
323 726 945
683 916 95
684 963 287
641 807 918
852 417 976
326 457 930
92 334 552
278 272 808
507 829 411
312 336 912
538 649 835
436 693 459
490 579 230
763 533 524
174 368 784
831 500 536
564 37 614
891 983 432
734 260 768
756 4 41
782 17 384
716 472 208
620 147 361
586 322 525
204 58 755
727 395 428
805 824 64
206 213 586
163 732 583
619 970 341
751 784 1
258 193 881
237 657 822
729 579 698
541 348 518
435 681 396
265 856 573
869 243 637
405 982 101
409 194 945
419 530 678
103 276 102
97 734 519
432 446 298
68 827 652
627 969 638
931 32 704
495 310 310
462 434 994
696 298 736
446 854 272
681 709 602
152 659 363
115 472 796
946 406 181
236 195 386
384 229 543
960 541 327
626 926 633
910 891 837
279 79 208
444 229 179
774 174 858
836 39 330
844 62 974
300 800 317
599 772 380
806 66 969
187 678 923
933 735 111
588 574 484
62 316 799
234 368 310
835 441 881
661 232 563
502 454 33
102 500 725
197 202 776
82 969 413
266 632 819
678 839 681
36 339 485
575 927 114
448 187 850
696 342 283
117 570 569
456 880 556
376 108 854
463 898 159
767 96 97
902 215 160
219 78 28
57 186 53
97 860 439
284 246 91
787 154 349
60 301 682
290 664 500
484 232 281
57 812 9
76 555 355
930 956 352
812 785 145
275 149 298
895 763 965
116 344 237
346 119 216
540 839 689
941 314 4
861 645 980
190 570 274
739 481 152
831 677 74
671 966 257
698 131 357
274 98 244
324 532 74
508 38 216
579 301 158
686 18 482
830 272 291
673 436 224
949 642 946
406 78 677
320 119 306
260 626 326
429 236 857
337 794 918
235 904 633
145 490 44
787 709 511
880 822 500
124 516 512
82 487 525
788 462 101
797 815 220
675 16 59
941 387 946
360 646 360
948 222 768
343 75 897
85 971 389
517 272 643
747 536 921
732 334 601
757 520 865
704 49 478
896 297 308
533 470 50
605 192 336
537 36 515
879 6 125
236 280 493
464 95 963
771 108 258
305 372 504
618 146 624
673 476 379
290 191 104
344 890 703
775 109 694
365 423 659
779 296 176
553 219 304
335 310 83
907 918 560
352 501 212
175 410 346
459 873 61
564 772 616
564 803 501
42 722 844
68 741 714
931 640 23
52 616 725
660 60 699
637 734 472
656 406 802
901 944 525
38 187 904
546 893 941
679 54 764
902 641 641
353 940 433
156 983 180
700 198 538
696 330 195
735 311 991
802 916 232
553 877 714
158 362 701
307 906 837
528 182 294
754 56 629
451 936 966
206 610 42
64 615 306
80 606 943
554 40 571
272 355 689
697 671 793
602 363 157
265 640 548
216 390 875
53 578 183
567 625 404
285 967 339
378 251 759
332 409 529
308 925 47
313 606 859
466 510 607
242 592 574
600 734 220
14 754 494
815 193 53
213 503 55
52 13 877
703 490 13
758 695 54
280 869 514
312 244 295
838 626 352
68 426 885
195 761 657
416 452 134
764 308 268
66 606 325
667 786 379
437 453 807
533 734 773
978 652 964
670 343 533
316 101 90
59 435 331
568 301 227
196 233 801
41 280 542
216 181 845
313 743 416
96 535 132
930 355 795
571 338 575
444 100 859
205 452 80
379 918 607
34 625 966
857 374 351
60 379 954
156 688 186
532 531 487
876 266 667
649 55 6
604 287 974
131 254 623
726 694 852
740 653 940
730 425 343
891 307 684
899 258 634
210 494 64
322 515 761
431 576 364
787 103 83
527 848 135
609 754 191
956 186 555
717 706 718
811 117 545
289 664 580
919 770 979
9 540 388
374 702 767
171 152 731
309 457 812
668 119 320
754 501 868
372 71 938
450 19 266
352 600 948
181 908 591
878 301 22
509 546 727
368 348 751
583 563 622
500 358 357
428 901 10
588 902 630
801 456 753
908 663 830
268 926 287
13 246 855
300 345 36
646 967 715
639 745 180
331 435 980
859 554 860
655 827 633
854 909 564
482 753 140
822 393 529
839 670 604
181 771 495
149 713 654
713 413 82
468 905 929
667 265 987
627 401 925
861 459 357
687 856 670
330 320 683
321 435 360
448 336 787
164 125 339
279 402 492
130 550 206
631 250 833
230 86 458
553 214 572
619 104 548
269 572 165
852 318 428
590 866 434
118 753 275
929 259 784
218 32 267
542 49 387
908 221 11
516 30 370
250 194 245
473 425 987
410 218 306
294 191 716
812 649 237
425 762 630
881 591 261
623 525 46
674 458 524
310 577 936
883 23 394
434 683 443
510 376 744
50 119 330
737 220 70
964 424 252
877 173 452
89 798 656
495 661 94
671 471 136
898 646 432
818 549 405
277 770 537
391 392 211
190 660 475
829 667 1
214 206 266
907 207 276
602 63 256
631 32 754
298 391 760
479 246 714
770 405 30
611 678 823
851 92 300
273 880 942
505 603 59
491 580 221
496 494 430
856 247 921
753 974 914
485 830 568
910 870 484
54 53 992
254 66 152
446 938 341
429 983 759
434 802 672
723 943 136
405 496 586
736 449 507
324 707 899
5 630 19
349 635 634
357 371 691
159 5 68
110 933 86
203 960 781
667 762 480
452 171 731
907 732 604
909 434 675
569 500 194
568 34 831
56 984 467
520 868 456
824 682 807
822 369 976
321 853 92
651 662 502
507 766 838
136 692 982
774 907 431
815 926 478
804 768 531
371 774 177
152 546 82
662 425 676
692 470 498
687 746 628
102 8 864
702 852 8
725 920 908
885 368 51
639 528 343
9 14 356
851 72 293
18 578 437
275 221 412
978 436 439
449 857 260
748 176 602
930 892 924
99 499 453
709 443 450
411 266 629
237 459 587
523 147 944
256 154 356
633 30 291
566 466 58
558 423 723
103 743 581
732 71 18
156 343 149
32 762 986
538 414 277
960 7 816
414 622 548
858 765 296
464 577 536
181 952 557
311 928 669
333 520 918
380 351 375
208 94 463
9 16 628
81 788 240
858 564 189
292 318 739
80 326 517
483 588 305
387 475 892
464 60 847
127 906 829
459 969 345
768 516 814
502 591 540
180 239 647
339 518 396
681 818 158
599 977 321
542 152 289
974 338 110
456 684 724
279 797 338
549 586 894
66 399 533
199 153 47
897 712 682
635 104 95
935 387 692
324 229 538
402 381 122
298 506 458
390 620 465
714 303 436
861 832 916
245 605 869
328 857 617
123 531 608
338 742 922
711 391 125
120 717 379
435 715 853
349 785 549
805 416 977
921 169 613
345 307 541
22 766 523
767 138 199
975 47 854
593 175 4
445 538 263
870 205 87
192 418 847
302 495 312
968 866 680
936 357 641
625 515 692
365 613 835
423 78 721
284 463 445
864 427 813
741 639 129
703 494 867
129 74 442
386 350 967
750 507 100
193 654 814
678 644 542
45 486 326
963 924 534
775 668 456
49 896 371
362 360 952
445 590 463
348 574 474
514 626 409
880 334 172
82 175 535
908 573 341
947 423 326
100 546 655
34 599 969
469 515 325
854 975 946
856 492 143
785 122 859
627 846 236
644 613 830
399 175 756
43 584 622
888 584 490
237 837 457
928 782 418
266 346 734
539 469 823
76 526 683
68 480 5
139 536 283
779 733 257
860 466 733
871 390 140
389 607 69
646 115 288
968 754 672
395 101 451
574 821 956
588 238 320
239 917 806
935 705 360
806 711 641
382 359 160
110 661 241
148 196 638
223 465 917
604 48 978
451 670 377
372 54 767
396 681 945
377 233 757
27 980 869
67 700 412
119 961 76
288 222 622
115 525 898
714 748 921
831 101 42
298 517 683
313 686 615
945 509 109
713 87 878
811 844 285
708 977 865
223 364 305
627 958 785
849 925 881
712 581 708
716 434 504
484 527 823
764 353 62
846 583 292
220 744 880
766 909 863
396 670 60
476 871 871
90 350 649
865 616 829
500 68 524
28 373 791
2 374 394
32 349 703
443 977 326
836 151 6
167 813 5
658 38 39
405 295 993
216 947 315
26 679 15
403 911 829
479 211 304
141 100 665
896 577 992
324 28 898
698 587 140
668 390 886
404 436 723
33 628 63
52 645 399
871 600 957
597 719 114
396 972 748
814 393 432
658 928 652
436 226 744
514 219 542
605 311 10
21 42 391
526 978 31
255 502 952
73 648 657
55 565 821
670 584 725
676 709 746
405 773 613
773 41 596
211 150 537
391 322 36
442 847 182
285 117 483
309 626 249
547 474 984
216 965 647
204 949 909
924 796 147
800 782 906
647 409 670
549 699 699
167 224 27
799 753 194
721 870 551
266 356 760
587 465 624
96 134 163
622 406 694
131 404 983
848 77 626
798 39 255
156 661 609
398 166 36
804 915 732
276 582 23
548 285 916
294 629 228
648 368 937
937 747 785
188 393 456
677 815 212
714 773 178
666 408 586
985 131 414
109 940 185
394 685 653
880 105 926
711 562 722
852 209 286
361 212 22
522 312 402
781 841 910
335 80 541
97 79 643
151 63 749
669 414 274
635 859 97
479 174 722
31 101 897
477 550 304
26 974 929
484 713 969
172 229 32
96 224 515
915 386 539
513 750 131
591 665 394
330 807 824
50 591 957
286 540 360
554 6 162
683 599 180
114 656 814
743 920 108
767 162 315
642 615 839
508 654 733
310 952 283
816 570 480
530 254 33
324 500 746
482 62 478
402 120 448
450 321 454
138 127 997
332 503 337
437 809 931
112 176 386
924 907 795
641 964 709
106 371 678
949 339 3
528 217 725
741 428 729
71 247 918
152 52 755
981 514 921
6 524 65
388 26 518
321 468 985
99 715 492
947 481 659
389 218 854
771 290 867
924 801 904
136 557 830
810 793 865
375 741 923
168 982 771
423 526 751
175 713 351
139 707 530
773 302 456
649 560 733
503 686 180
543 497 248
12 475 719
546 269 941
396 494 680
653 633 181
374 777 188
28 963 241
284 751 15
759 668 703
431 955 553
680 68 835
380 633 778
576 116 682
554 291 924
226 431 543
965 614 756
84 278 362
730 3 138
513 80 233
1 223 869
622 98 789
433 53 280
776 645 395
36 203 904
692 209 174
642 77 492
142 695 209
439 424 77
328 279 428
404 431 805
430 698 426
894 871 95
386 975 432
123 797 564
219 261 565
522 839 293
636 400 425
918 723 145
16 971 343
354 195 820
536 68 108
764 346 339
593 210 777
103 542 512
683 521 524
19 549 747
3 361 627
482 748 627
288 45 33
956 813 120
154 669 252
606 394 938
450 411 600
348 670 946
212 751 802
783 163 183
562 775 658
129 368 226
192 653 498
778 294 706
976 563 783
140 766 519
908 563 873
10 602 94
80 328 35
380 818 844
61 899 259
623 865 799
419 336 906
601 682 713
206 720 5
875 973 784
292 160 990
423 621 372
184 851 189
671 639 497
353 723 924
205 853 469
203 192 294
380 167 496
357 674 729
946 47 926
405 441 609
942 969 364
911 855 892
569 745 889
137 115 753
718 267 877
707 641 741
620 385 989
36 690 248
803 229 568
917 713 590
506 559 825
57 379 197
20 762 768
694 965 492
962 145 79
874 674 108
932 945 540
221 573 66
867 138 2
958 685 425
335 10 923
639 307 965
307 277 54
170 368 451
406 384 509
33 421 6
282 172 718
213 298 136
90 684 182
299 847 316
483 54 817
749 683 847
378 502 64
261 320 779
565 318 800
974 50 754
600 642 259
641 372 935
531 982 835
585 300 570
601 455 191
229 142 819
437 933 504
492 785 124
299 899 81
121 212 946
178 708 482
872 610 449
737 507 138
868 480 46
635 298 540
356 466 574
150 152 328
902 596 513
759 906 348
428 937 401
332 289 442
963 781 239
690 98 368
149 372 43
389 269 465
253 593 502
797 548 878
348 237 174
569 468 773
276 950 848
957 726 247
967 495 306
51 724 491
958 841 130
245 522 738
271 134 350
724 755 599
529 660 929
571 664 494
481 256 895
62 372 166
309 329 983
554 53 138
485 892 8
20 422 843
689 124 576
961 811 834
562 605 307
916 339 73
262 568 185
105 307 518
755 601 105
480 246 766
396 412 261
6 588 405
900 342 971
469 33 196
797 71 467
923 234 293
982 289 870
906 87 689
414 366 521
127 420 511
838 904 735
591 177 984
773 778 101
622 950 67
239 39 749
350 437 796
981 167 439
857 412 981
392 106 943
120 514 371
788 757 889
824 326 997
926 186 379
6 356 517
975 907 399
327 784 761
952 173 278
234 848 346
798 241 496
164 58 382
196 184 813
640 464 823
897 442 443
673 705 644
316 294 986
553 116 460
889 138 661
775 647 113
876 207 100
637 959 194
329 364 780
325 495 286
492 37 214
987 115 714
360 722 583
221 856 623
925 482 47
314 66 654
29 891 853
663 414 619
986 288 149
658 14 1000
892 446 783
262 544 486
763 868 58
849 67 83
53 475 551
841 237 439
924 484 710
466 864 613
790 902 329
559 366 917
513 392 106
916 336 883
352 441 419
491 603 302
794 819 612
819 562 327
59 772 783
920 743 252
830 683 103
297 721 12
123 28 464
92 237 617
881 397 265
371 613 137
443 404 723
318 169 718
191 530 607
638 768 786
50 694 305
211 537 527
335 119 303
390 157 490
772 121 463
278 585 377
664 609 335
512 243 156
957 47 751
756 302 56
19 421 849
895 187 253
423 371 833
476 609 399
836 273 286
634 455 936
867 171 15
818 982 981
851 638 542
426 518 449
404 803 538
800 959 786
165 372 186
203 8 999
55 979 169
683 677 810
196 871 576
427 826 130
939 249 707
3 762 990
113 976 577
709 293 879
428 656 633
384 44 451
144 181 468
91 456 852
782 339 225
277 160 209
559 433 573
969 281 405
98 190 81
382 597 994
797 127 761
576 406 5
535 552 31
294 535 446
34 503 47
911 515 54
797 315 43
882 167 627
45 119 204
984 603 445
802 772 216
918 413 440
515 817 553
521 161 38
373 56 404
411 240 5
121 335 480
937 1686
531 357 426
5 366 599
511 608 384
802 733 112
488 647 213
132 550 811
244 379 87
476 516 681
392 582 208
695 920 296
859 61 45
935 299 704
778 46 365
304 892 298
7 372 776
350 928 289
152 29 144
297 879 792
349 665 68
873 924 586
99 86 744
727 366 461
730 848 983
215 669 133
512 192 38
897 762 521
392 342 155
122 200 577
740 374 713
456 426 294
816 461 738
293 60 689
450 181 920
687 333 31
164 915 664
376 75 227
882 532 487
920 244 43
914 712 552
421 617 808
59 327 101
405 136 504
471 494 394
211 39 407
302 865 469
292 696 408
668 564 35
252 756 28
76 62 579
116 270 791
708 550 320
137 449 217
535 81 768
129 528 52
131 743 604
316 125 54
378 219 112
542 467 707
453 373 891
337 295 307
291 370 967
430 359 421
789 360 136
662 558 366
499 277 500
45 243 359
850 331 375
81 324 406
310 29 97
105 97 255
703 644 108
908 351 611
268 637 248
644 210 304
833 575 95
729 888 812
241 861 712
427 617 139
9 225 330
882 138 161
751 483 406
896 249 721
313 184 679
147 780 565
758 337 255
544 876 36
677 470 58
313 561 738
626 440 606
392 488 277
813 513 251
459 302 427
516 818 743
579 311 770
638 351 950
581 836 37
840 213 221
919 230 368
636 442 668
333 744 758
697 629 226
426 520 435
438 328 292
926 784 87
235 441 523
838 904 143
806 249 784
318 262 956
896 398 167
186 204 279
439 217 647
855 496 551
649 425 267
875 558 918
612 199 270
554 929 56
606 157 407
37 563 918
485 159 285
406 658 546
257 277 979
305 177 573
308 556 794
490 921 140
341 290 189
565 228 33
714 138 682
370 925 89
687 792 271
700 585 701
462 122 628
826 86 967
45 365 728
151 765 600
722 22 905
406 751 216
261 857 172
497 747 223
70 906 861
395 263 18
342 105 41
682 228 551
119 736 321
248 153 99
144 339 278
817 639 567
620 372 460
246 355 694
93 592 272
129 106 787
921 270 935
436 215 240
177 119 35
10 124 516
112 577 668
485 888 270
851 768 995
642 908 639
530 382 5
467 928 544
476 250 336
263 573 615
177 483 957
397 733 720
378 583 114
403 410 333
582 457 247
475 692 175
307 780 273
724 924 525
32 805 513
530 871 253
358 294 701
276 862 273
548 638 342
807 228 630
384 822 698
48 922 754
269 640 549
308 649 699
559 162 794
620 471 473
835 337 405
572 516 831
560 594 618
688 316 872
604 533 104
481 637 79
667 136 918
326 514 954
926 272 961
234 812 599
137 906 260
247 338 872
423 643 992
751 242 891
223 264 325
496 244 94
713 756 810
770 494 37
445 410 267
638 859 837
715 643 572
515 741 537
385 878 879
744 481 265
424 309 454
863 123 819
178 220 346
664 453 791
194 180 467
916 526 331
329 817 145
794 466 364
48 919 405
505 506 113
708 360 166
528 211 424
595 650 557
167 519 871
796 144 68
550 598 637
68 455 128
633 124 535
22 482 287
377 703 951
440 136 976
522 444 313
331 594 941
397 255 782
622 126 128
16 860 760
191 778 991
230 668 765
185 12 762
788 894 999
21 541 163
619 354 777
362 415 519
417 722 717
590 924 217
134 162 215
478 734 612
332 268 993
676 705 273
760 119 743
230 650 628
183 302 448
468 598 753
683 261 7
884 156 196
529 242 962
814 849 531
477 177 219
407 471 30
936 843 484
73 549 61
434 120 712
916 399 753
374 190 339
732 672 434
552 429 873
687 161 367
676 561 182
252 208 140
844 885 272
721 416 636
77 534 195
710 238 393
10 739 732
545 461 243
300 35 166
633 189 815
388 141 273
605 350 465
762 157 824
844 417 37
194 239 849
126 411 838
410 433 211
307 65 813
398 538 791
236 639 131
89 40 257
573 492 60
565 259 920
198 598 198
29 861 120
562 47 255
900 578 144
741 909 325
906 550 442
223 641 584
517 466 769
557 215 929
498 435 853
594 783 883
71 613 973
877 182 983
931 346 270
181 756 882
299 669 717
539 429 486
697 374 839
366 46 618
609 740 951
227 482 990
329 843 660
552 379 926
935 395 323
618 464 317
446 678 254
364 309 394
688 841 887
788 335 917
37 99 709
222 209 236
361 492 219
491 690 197
856 494 921
604 59 672
217 834 809
13 58 951
777 467 670
265 715 611
506 372 104
583 254 663
176 425 614
542 726 526
571 791 307
566 738 715
6 536 949
139 612 485
475 743 953
725 350 218
564 395 748
406 618 721
880 215 595
313 637 697
440 59 620
698 881 686
620 137 752
389 457 294
564 144 289
436 937 91
887 224 322
347 119 562
370 770 939
544 226 206
879 677 897
436 595 512
663 62 406
169 509 136
907 220 918
499 836 292
9 212 360
271 576 769
481 705 593
128 131 119
424 329 373
427 799 839
922 931 189
543 529 98
212 848 71
823 203 635
311 901 918
181 803 882
762 805 925
471 130 888
607 924 268
935 281 614
629 475 903
232 843 763
332 266 79
836 443 74
444 710 981
294 902 739
312 403 657
517 85 583
375 747 216
98 222 4
808 275 635
86 446 685
586 262 61
482 805 989
687 301 340
760 152 694
365 562 884
760 240 352
170 863 81
177 755 704
492 369 521
287 313 387
427 342 881
615 781 852
576 311 701
634 254 810
517 159 748
678 796 539
409 589 760
583 329 748
931 551 818
545 92 539
759 41 529
920 937 40
384 311 500
88 415 732
799 31 568
511 27 512
134 364 681
596 182 439
426 834 903
696 774 934
882 607 872
409 561 842
429 664 29
183 318 306
770 451 443
622 154 721
416 143 384
445 889 488
449 781 530
430 492 97
173 90 704
298 759 92
784 607 117
352 634 986
298 461 576
289 310 554
295 561 582
396 470 850
522 578 868
268 221 974
77 481 923
703 78 669
168 645 528
539 133 188
648 437 28
694 40 363
357 857 797
434 161 754
32 556 256
322 389 728
698 308 120
882 365 1
813 514 243
70 334 910
540 543 488
857 678 241
584 99 227
791 601 947
232 572 597
87 83 474
387 577 282
126 674 387
86 918 1
562 134 6
764 811 206
823 443 163
301 68 823
684 767 697
869 473 205
362 553 144
659 486 182
153 178 572
307 189 609
412 625 839
826 51 998
856 74 871
130 476 80
814 552 148
752 110 601
403 570 364
54 572 177
434 533 977
930 64 168
774 279 902
712 355 403
116 38 394
621 12 144
551 382 434
670 771 439
248 296 420
59 614 81
403 876 859
396 147 82
18 864 971
504 925 763
775 819 325
840 877 583
595 548 106
718 527 16
280 232 518
609 294 785
269 44 821
493 83 692
468 725 61
421 6 514
876 708 708
256 652 789
195 504 48
886 566 989
155 573 112
188 18 85
616 438 29
369 614 839
595 589 153
391 340 898
578 839 569
187 419 895
410 778 656
681 769 987
535 910 680
437 417 642
767 369 782
284 450 167
633 865 160
285 156 747
29 671 638
125 805 722
550 180 698
853 914 186
857 238 720
758 769 363
419 608 507
407 60 421
543 587 912
245 521 835
181 248 987
677 545 1000
405 144 1000
57 332 891
220 29 35
219 191 282
199 79 261
120 375 355
265 610 769
531 325 203
176 733 18
625 468 194
89 335 496
38 839 693
818 689 474
69 259 522
689 163 163
737 681 336
725 249 171
819 794 307
115 133 976
615 493 261
491 468 301
871 909 356
143 443 803
312 642 126
427 565 957
597 102 91
270 162 191
898 552 619
767 704 554
293 104 47
686 534 862
784 519 455
535 266 230
837 342 613
657 147 379
673 599 657
741 605 879
920 344 269
867 752 406
592 261 210
157 816 643
932 841 556
779 149 76
336 883 838
673 144 133
754 502 593
705 618 955
114 422 234
335 245 653
640 634 491
260 105 724
798 362 65
420 523 23
609 569 233
423 503 110
292 851 856
111 608 222
511 887 919
283 425 219
742 135 14
381 281 882
135 908 364
780 50 12
12 794 878
330 127 984
641 440 862
571 614 696
622 816 535
412 160 726
478 614 791
541 769 406
783 302 61
105 52 296
23 542 174
262 820 816
534 250 738
502 87 475
664 875 212
937 684 822
381 206 408
522 883 342
525 61 462
417 691 618
67 377 25
592 90 80
841 376 305
455 897 840
426 603 313
302 246 354
409 801 921
452 148 953
485 689 461
437 831 474
59 98 405
633 526 610
364 408 629
360 86 839
488 297 582
301 310 754
248 619 3
129 621 426
416 393 619
344 95 28
234 528 763
310 842 842
893 563 56
298 863 535
651 45 869
410 65 265
807 333 356
582 504 657
935 727 878
688 503 123
805 928 122
434 900 696
444 485 503
303 407 259
496 381 203
504 925 18
911 709 661
686 513 928
51 660 217
901 30 947
761 167 500
622 266 421
295 161 380
169 502 428
808 116 359
472 427 369
547 802 851
24 339 976
894 710 42
350 907 802
85 204 100
80 774 418
785 872 624
203 816 966
542 763 596
784 96 740
717 165 781
368 61 209
563 552 417
496 919 25
358 877 627
600 34 256
828 472 482
779 334 865
431 636 492
63 760 430
541 288 190
517 767 363
231 371 402
558 370 449
149 703 463
194 534 810
322 431 948
491 880 600
116 51 296
413 76 151
697 553 426
920 912 546
387 197 311
192 315 846
617 317 469
642 109 813
391 866 654
580 70 374
242 408 240
261 352 557
30 275 530
686 921 852
78 266 307
319 853 61
381 518 502
335 528 65
891 918 381
491 299 299
706 108 553
260 512 485
567 744 490
95 727 778
654 731 159
446 671 129
141 537 663
250 109 970
54 11 19
87 165 166
391 269 292
312 591 727
120 366 28
834 260 530
156 803 783
107 717 291
192 596 956
203 193 745
497 51 850
869 605 280
156 106 616
841 246 333
231 371 958
513 816 557
474 402 573
746 791 389
551 485 650
381 845 913
145 548 47
132 458 266
714 530 671
632 142 592
741 875 642
279 122 725
674 594 488
61 302 948
844 351 320
510 684 203
514 780 762
442 200 95
489 866 341
197 516 129
141 871 246
536 373 524
838 24 14
444 658 214
450 810 570
160 236 957
892 482 56
194 341 268
121 332 185
472 76 728
22 177 386
784 579 164
626 473 366
57 477 546
876 620 555
272 179 32
499 622 161
777 837 115
453 11 441
841 449 43
20 208 987
917 861 349
936 317 622
858 615 677
448 478 442
47 96 422
769 130 280
450 85 175
565 135 243
420 456 513
418 908 265
316 482 578
580 359 814
382 756 620
907 63 348
40 306 606
920 113 282
659 654 680
244 480 708
86 624 21
458 672 918
605 453 801
384 20 964
350 71 185
345 320 812
768 152 777
819 756 425
217 879 777
815 357 632
775 617 937
95 250 134
561 922 493
21 868 745
87 790 35
917 213 897
331 409 83
739 164 951
176 590 354
488 288 924
716 519 752
688 827 515
17 662 291
450 357 360
248 98 520
774 581 867
741 430 294
224 524 494
170 637 433
312 685 414
11 551 503
734 666 51
41 315 183
509 815 395
431 360 868
273 527 577
151 605 166
665 505 248
341 519 578
327 314 886
594 828 52
745 753 830
675 107 148
74 674 889
165 757 601
407 504 663
714 803 586
824 71 413
689 526 916
708 537 322
103 495 923
29 28 10
208 168 356
214 349 858
630 916 44
820 7 486
844 496 555
717 157 796
336 818 202
537 723 107
563 24 611
78 935 708
250 877 989
677 776 368
386 932 442
253 914 671
755 15 835
481 783 144
620 6 264
740 173 206
754 412 691
198 8 845
75 45 768
215 552 989
558 202 663
164 104 956
238 331 267
869 907 620
328 326 265
249 134 732
923 79 888
607 806 953
516 56 6
513 695 764
755 451 464
281 617 929
141 274 389
327 784 667
